doc_id_1,doc_id_2,edit_type
45978,86553,exact
2796,86554,exact
23211,86555,exact
52922,86556,exact
80742,86557,exact
1788,86558,exact
42310,86559,exact
59831,86560,exact
72620,86561,exact
65015,86562,exact
62460,86563,exact
10544,86564,exact
6779,86565,exact
70203,86566,exact
52682,86567,exact
34372,86568,exact
3643,86569,exact
84934,86570,exact
67615,86571,exact
12545,86572,exact
10497,86573,exact
43727,86574,exact
46995,86575,exact
12908,86576,exact
61785,86577,exact
4334,86578,exact
20220,86579,exact
67711,86580,exact
81989,86581,exact
37628,86582,exact
4823,86583,exact
95,86584,exact
49373,86585,exact
44261,86586,exact
20560,86587,exact
71864,86588,exact
19252,86589,exact
21044,86590,exact
22887,86591,exact
20837,86592,exact
83901,86593,exact
31795,86594,exact
81882,86595,exact
43027,86596,exact
3125,86597,exact
63296,86598,exact
82029,86599,exact
52180,86600,exact
5789,86601,exact
29678,86602,exact
31495,86603,exact
83318,86604,exact
36906,86605,exact
43066,86606,exact
22284,86607,exact
31219,86608,exact
46148,86609,exact
29627,86610,exact
21446,86611,exact
55148,86612,exact
60673,86613,exact
47616,86614,exact
74105,86615,exact
18087,86616,exact
50660,86617,exact
74044,86618,exact
1765,86619,exact
21252,86620,exact
76500,86621,exact
738,86622,exact
51105,86623,exact
22539,86624,exact
19513,86625,exact
2557,86626,exact
3298,86627,exact
42378,86628,exact
66858,86629,exact
484,86630,exact
5004,86631,exact
6187,86632,exact
14667,86633,exact
75104,86634,exact
80147,86635,exact
19358,86636,exact
20073,86637,exact
49790,86638,exact
3465,86639,exact
54884,86640,exact
57181,86641,exact
74454,86642,exact
43636,86643,exact
32500,86644,exact
18065,86645,exact
47713,86646,exact
66879,86647,exact
28398,86648,exact
69907,86649,exact
52479,86650,exact
9574,86651,exact
17012,86652,exact
53445,86653,exact
74201,86654,exact
45952,86655,exact
12655,86656,exact
56562,86657,exact
57152,86658,exact
32197,86659,exact
61752,86660,exact
50037,86661,exact
29495,86662,exact
51752,86663,exact
31464,86664,exact
84576,86665,exact
63069,86666,exact
52043,86667,exact
76202,86668,exact
9046,86669,exact
33078,86670,exact
36159,86671,exact
69020,86672,exact
48732,86673,exact
71085,86674,exact
2847,86675,exact
79171,86676,exact
80164,86677,exact
62200,86678,exact
31066,86679,exact
36212,86680,exact
5282,86681,exact
80080,86682,exact
42148,86683,exact
51219,86684,exact
82064,86685,exact
13980,86686,exact
70054,86687,exact
6385,86688,exact
18901,86689,exact
51436,86690,exact
3512,86691,exact
55187,86692,exact
51525,86693,exact
56748,86694,exact
13738,86695,exact
60383,86696,exact
79191,86697,exact
60553,86698,exact
21152,86699,exact
22230,86700,exact
44629,86701,exact
62175,86702,exact
53883,86703,exact
20841,86704,exact
77359,86705,exact
37186,86706,exact
66002,86707,exact
14747,86708,exact
48271,86709,exact
45274,86710,exact
18703,86711,exact
82392,86712,exact
46874,86713,exact
61954,86714,exact
82610,86715,exact
67989,86716,exact
7065,86717,exact
25649,86718,exact
33768,86719,exact
23186,86720,exact
76504,86721,exact
42555,86722,exact
38802,86723,exact
49822,86724,exact
83155,86725,exact
5434,86726,exact
38156,86727,exact
72277,86728,exact
56519,86729,exact
4574,86730,exact
53811,86731,exact
35267,86732,exact
49173,86733,exact
27285,86734,exact
45465,86735,exact
17584,86736,exact
17321,86737,exact
14457,86738,exact
80364,86739,exact
46787,86740,exact
21726,86741,exact
4092,86742,exact
56436,86743,exact
75588,86744,exact
52218,86745,exact
60754,86746,exact
9983,86747,exact
84134,86748,exact
10200,86749,exact
55761,86750,exact
71422,86751,exact
72602,86752,exact
18127,86753,exact
22181,86754,exact
20049,86755,exact
27192,86756,exact
21557,86757,exact
29917,86758,exact
3895,86759,exact
68852,86760,exact
17767,86761,exact
64624,86762,exact
46789,86763,exact
81703,86764,exact
37753,86765,exact
43931,86766,exact
15529,86767,exact
53591,86768,exact
34310,86769,exact
20751,86770,exact
44888,86771,exact
82310,86772,exact
65740,86773,exact
43488,86774,exact
69878,86775,exact
18950,86776,exact
49301,86777,exact
72807,86778,exact
40008,86779,exact
30741,86780,exact
49619,86781,exact
45419,86782,exact
51152,86783,exact
61770,86784,exact
67049,86785,exact
40128,86786,exact
53752,86787,exact
53254,86788,exact
12807,86789,exact
20186,86790,exact
19352,86791,exact
644,86792,exact
76479,86793,exact
78049,86794,exact
83106,86795,exact
67779,86796,exact
14000,86797,exact
84850,86798,exact
26859,86799,exact
78090,86800,exact
84449,86801,exact
79053,86802,exact
67299,86803,exact
14573,86804,exact
34954,86805,exact
80518,86806,exact
22103,86807,exact
49264,86808,exact
11190,86809,exact
4721,86810,exact
1374,86811,exact
15125,86812,exact
47469,86813,exact
63006,86814,exact
41727,86815,exact
14174,86816,exact
59326,86817,exact
48377,86818,exact
76579,86819,exact
33277,86820,exact
63770,86821,exact
29978,86822,exact
20846,86823,exact
73615,86824,exact
72303,86825,exact
10214,86826,exact
66583,86827,exact
22020,86828,exact
3379,86829,exact
84307,86830,exact
21864,86831,exact
67782,86832,exact
53595,86833,exact
79725,86834,exact
27273,86835,exact
57433,86836,exact
53086,86837,exact
34619,86838,exact
2774,86839,exact
76996,86840,exact
17598,86841,exact
50884,86842,exact
22457,86843,exact
57797,86844,exact
74048,86845,exact
7032,86846,exact
49158,86847,exact
11376,86848,exact
84417,86849,exact
77098,86850,exact
53108,86851,exact
43847,86852,exact
30552,86853,exact
66426,86854,exact
59706,86855,exact
5125,86856,exact
62907,86857,exact
81265,86858,exact
13343,86859,exact
35217,86860,exact
66519,86861,exact
64261,86862,exact
72193,86863,exact
84539,86864,exact
51654,86865,exact
61954,86866,exact
34774,86867,exact
23726,86868,exact
30116,86869,exact
70910,86870,exact
47752,86871,exact
20911,86872,exact
39643,86873,exact
79804,86874,exact
18827,86875,exact
59889,86876,exact
9023,86877,exact
8977,86878,exact
62667,86879,exact
51543,86880,exact
74202,86881,exact
53737,86882,exact
72894,86883,exact
12090,86884,exact
34803,86885,exact
63214,86886,exact
30100,86887,exact
14532,86888,exact
38888,86889,exact
18490,86890,exact
47115,86891,exact
12340,86892,exact
18170,86893,exact
7432,86894,exact
17931,86895,exact
76873,86896,exact
73233,86897,exact
26018,86898,exact
924,86899,exact
4333,86900,exact
52999,86901,exact
73174,86902,exact
78869,86903,exact
64270,86904,exact
14030,86905,exact
61992,86906,exact
73340,86907,exact
45518,86908,exact
44963,86909,exact
12783,86910,exact
674,86911,exact
31678,86912,exact
29707,86913,exact
65239,86914,exact
40828,86915,exact
35973,86916,exact
29440,86917,exact
1175,86918,exact
64963,86919,exact
46512,86920,exact
66712,86921,exact
44678,86922,exact
12014,86923,exact
10158,86924,exact
39946,86925,exact
75191,86926,exact
55350,86927,exact
29655,86928,exact
48168,86929,exact
49959,86930,exact
19067,86931,exact
30360,86932,exact
37735,86933,exact
26124,86934,exact
63061,86935,exact
47076,86936,exact
37080,86937,exact
50376,86938,exact
80270,86939,exact
16956,86940,exact
15657,86941,exact
52585,86942,exact
46538,86943,exact
65569,86944,exact
61730,86945,exact
29969,86946,exact
49012,86947,exact
82858,86948,exact
47022,86949,exact
56612,86950,exact
36360,86951,exact
47082,86952,exact
52543,86953,exact
37107,86954,exact
13800,86955,exact
62878,86956,exact
38189,86957,exact
15810,86958,exact
58456,86959,exact
20219,86960,exact
45090,86961,exact
31920,86962,exact
24502,86963,exact
44314,86964,exact
65444,86965,exact
29975,86966,exact
14414,86967,exact
50319,86968,exact
50949,86969,exact
60924,86970,exact
67309,86971,exact
60525,86972,exact
74172,86973,exact
81014,86974,exact
28921,86975,exact
52335,86976,exact
65827,86977,exact
40790,86978,exact
63789,86979,exact
30494,86980,exact
41225,86981,exact
67884,86982,exact
215,86983,exact
12044,86984,exact
61835,86985,exact
41568,86986,exact
51677,86987,exact
29802,86988,exact
56538,86989,exact
6373,86990,exact
75416,86991,exact
5300,86992,exact
53281,86993,exact
12252,86994,exact
34532,86995,exact
26253,86996,exact
42835,86997,exact
23405,86998,exact
14825,86999,exact
23700,87000,exact
47730,87001,exact
3704,87002,exact
30635,87003,exact
5727,87004,exact
1060,87005,exact
50157,87006,exact
70068,87007,exact
590,87008,exact
16994,87009,exact
15268,87010,exact
79252,87011,exact
79413,87012,exact
26131,87013,exact
10690,87014,exact
61091,87015,exact
25913,87016,exact
195,87017,exact
68186,87018,exact
81447,87019,exact
54421,87020,exact
8752,87021,exact
70376,87022,exact
23217,87023,exact
30710,87024,exact
29746,87025,exact
54450,87026,exact
50060,87027,exact
62217,87028,exact
48,87029,exact
57122,87030,exact
27538,87031,exact
49970,87032,exact
5399,87033,exact
80709,87034,exact
35300,87035,exact
3742,87036,exact
76390,87037,exact
45490,87038,exact
48164,87039,exact
44213,87040,exact
59495,87041,exact
83984,87042,exact
17613,87043,exact
78106,87044,exact
67768,87045,exact
12065,87046,exact
32993,87047,exact
13534,87048,exact
13564,87049,exact
35765,87050,exact
3162,87051,exact
18598,87052,exact
81371,87053,exact
17813,87054,exact
49664,87055,exact
27143,87056,exact
75127,87057,exact
41882,87058,exact
26431,87059,exact
55203,87060,exact
66586,87061,exact
65584,87062,exact
15773,87063,exact
73347,87064,exact
13832,87065,exact
62208,87066,exact
16324,87067,exact
66715,87068,exact
58679,87069,exact
61577,87070,exact
23419,87071,exact
59624,87072,exact
71797,87073,exact
44540,87074,exact
16892,87075,exact
54554,87076,exact
33349,87077,exact
49444,87078,exact
10295,87079,exact
74053,87080,exact
66249,87081,exact
43986,87082,exact
30613,87083,exact
59480,87084,exact
32567,87085,exact
46012,87086,exact
62986,87087,exact
53776,87088,exact
3134,87089,exact
58589,87090,exact
787,87091,exact
72412,87092,exact
53065,87093,exact
58468,87094,exact
29357,87095,exact
56293,87096,exact
31596,87097,exact
33189,87098,exact
62551,87099,exact
62271,87100,exact
18480,87101,exact
29918,87102,exact
57790,87103,exact
37161,87104,exact
47182,87105,exact
63725,87106,exact
78570,87107,exact
19504,87108,exact
68469,87109,exact
11476,87110,exact
24589,87111,exact
39308,87112,exact
67869,87113,exact
82693,87114,exact
16089,87115,exact
7732,87116,exact
20330,87117,exact
44932,87118,exact
4808,87119,exact
43835,87120,exact
81498,87121,exact
21018,87122,exact
61420,87123,exact
51157,87124,exact
24593,87125,exact
53932,87126,exact
65024,87127,exact
25172,87128,exact
21956,87129,exact
51235,87130,exact
6177,87131,exact
44428,87132,exact
68276,87133,exact
24594,87134,exact
42998,87135,exact
24012,87136,exact
68053,87137,exact
71142,87138,exact
77920,87139,exact
76374,87140,exact
56890,87141,exact
19942,87142,exact
83039,87143,exact
80960,87144,exact
64676,87145,exact
74807,87146,exact
27967,87147,exact
78389,87148,exact
57852,87149,exact
4313,87150,exact
31846,87151,exact
63931,87152,exact
79163,87153,exact
41639,87154,exact
72852,87155,exact
25741,87156,exact
67,87157,exact
5707,87158,exact
8161,87159,exact
17585,87160,exact
31830,87161,exact
58093,87162,exact
79950,87163,exact
29359,87164,exact
14293,87165,exact
67596,87166,exact
55774,87167,exact
84636,87168,exact
83108,87169,exact
37538,87170,exact
44321,87171,exact
64674,87172,exact
25184,87173,exact
21392,87174,exact
48842,87175,exact
73055,87176,exact
46731,87177,exact
57428,87178,exact
51225,87179,exact
57527,87180,exact
41618,87181,exact
61416,87182,exact
8824,87183,exact
19213,87184,exact
28806,87185,exact
14850,87186,exact
20417,87187,exact
51649,87188,exact
60801,87189,exact
70856,87190,exact
27527,87191,exact
48218,87192,exact
6108,87193,exact
2788,87194,exact
53233,87195,exact
27174,87196,exact
11477,87197,exact
54045,87198,exact
76739,87199,exact
74660,87200,exact
53922,87201,exact
70889,87202,exact
27586,87203,exact
83018,87204,exact
542,87205,exact
17875,87206,exact
69578,87207,exact
84275,87208,exact
64187,87209,exact
40452,87210,exact
49826,87211,exact
71292,87212,exact
70412,87213,exact
8656,87214,exact
10260,87215,exact
79278,87216,exact
64584,87217,exact
2004,87218,exact
26732,87219,exact
54964,87220,exact
80873,87221,exact
47187,87222,exact
40905,87223,exact
10972,87224,exact
3045,87225,exact
31342,87226,exact
80460,87227,exact
3655,87228,exact
77056,87229,exact
67193,87230,exact
48170,87231,exact
20103,87232,exact
61047,87233,exact
33868,87234,exact
14442,87235,exact
77793,87236,exact
58609,87237,exact
36497,87238,exact
28774,87239,exact
50163,87240,exact
50339,87241,exact
66429,87242,exact
44534,87243,exact
29924,87244,exact
77362,87245,exact
34587,87246,exact
11662,87247,exact
5768,87248,exact
20288,87249,exact
41357,87250,exact
82174,87251,exact
76569,87252,exact
73867,87253,exact
63575,87254,exact
8296,87255,exact
69116,87256,exact
62841,87257,exact
56976,87258,exact
41869,87259,exact
50532,87260,exact
3183,87261,exact
15282,87262,exact
56917,87263,exact
79581,87264,exact
17508,87265,exact
18578,87266,exact
4079,87267,exact
15585,87268,exact
56330,87269,exact
32490,87270,exact
4166,87271,exact
82486,87272,exact
35650,87273,exact
34624,87274,exact
50370,87275,exact
15129,87276,exact
45065,87277,exact
38224,87278,exact
48986,87279,exact
80763,87280,exact
83513,87281,exact
24843,87282,exact
71004,87283,exact
71030,87284,exact
7812,87285,exact
44400,87286,exact
67553,87287,exact
72382,87288,exact
1828,87289,exact
21158,87290,exact
64940,87291,exact
2877,87292,exact
83513,87293,exact
33797,87294,exact
43460,87295,exact
18044,87296,exact
45094,87297,exact
13018,87298,exact
80406,87299,exact
73562,87300,exact
54742,87301,exact
8868,87302,exact
32967,87303,exact
74777,87304,exact
13656,87305,exact
68249,87306,exact
9841,87307,exact
76834,87308,exact
16811,87309,exact
63605,87310,exact
4542,87311,exact
68187,87312,exact
29280,87313,exact
45524,87314,exact
12689,87315,exact
73110,87316,exact
28438,87317,exact
23224,87318,exact
30166,87319,exact
52302,87320,exact
26398,87321,exact
79794,87322,exact
57538,87323,exact
45667,87324,exact
20704,87325,exact
35281,87326,exact
45683,87327,exact
71732,87328,exact
26318,87329,exact
28320,87330,exact
61044,87331,exact
41121,87332,exact
16838,87333,exact
36283,87334,exact
73544,87335,exact
59,87336,exact
10915,87337,exact
43002,87338,exact
40417,87339,exact
42371,87340,exact
4601,87341,exact
11084,87342,exact
80178,87343,exact
1850,87344,exact
38326,87345,exact
15028,87346,exact
21821,87347,exact
36084,87348,exact
26399,87349,exact
67201,87350,exact
72702,87351,exact
45396,87352,exact
58863,87353,exact
11653,87354,exact
54344,87355,exact
65893,87356,exact
69717,87357,exact
53631,87358,exact
16083,87359,exact
10534,87360,exact
77800,87361,exact
60680,87362,exact
42484,87363,exact
22824,87364,exact
38871,87365,exact
31593,87366,exact
82355,87367,exact
57272,87368,exact
37582,87369,exact
4108,87370,exact
3002,87371,exact
1077,87372,exact
83680,87373,exact
35296,87374,exact
9984,87375,exact
41040,87376,exact
41539,87377,exact
71807,87378,exact
37674,87379,exact
6348,87380,exact
32612,87381,exact
67712,87382,exact
18352,87383,exact
34022,87384,exact
